frame,player_id,team,x,y,speed_kmh,distance_m,total_distance_m
13702,18643,Team_1,454,450,4.82,0.04,4.58
13702,18646,Team_2,569,454,6.46,0.06,6.44
13702,18726,Team_1,666,352,10.77,0.1,0.79
13702,18731,Team_2,627,394,0.0,0.0,0.07
13702,18738,Umpire,520,409,13.63,0.13,0.37
13702,18732,Team_1,574,388,2.15,0.02,0.3
13702,18727,Team_1,538,383,22.9,0.21,0.21
13703,17928,Team_1,406,314,3.05,0.03,24.53
13703,18033,Team_1,778,234,6.81,0.06,26.82
13703,18139,Team_2,920,243,6.09,0.06,23.45
13703,18228,Team_2,326,258,6.81,0.06,18.24
13703,18094,Team_1,259,257,2.15,0.02,23.75
13703,18284,Team_2,697,461,4.82,0.04,25.63
13703,18307,Team_1,1246,186,4.82,0.04,21.66
13703,18562,Team_2,974,406,4.82,0.04,13.48
13703,18548,Umpire,599,563,4.31,0.04,7.73
13703,18618,Team_1,1098,353,4.31,0.04,7.88
13703,18643,Team_1,451,450,6.46,0.06,4.64
13703,18646,Team_2,567,454,4.31,0.04,6.48
13703,18726,Team_1,665,347,10.99,0.1,0.89
13703,18731,Team_2,628,392,4.82,0.04,0.11
13703,18738,Umpire,515,406,12.56,0.12,0.49
13703,18732,Team_1,575,386,4.82,0.04,0.35
13703,18727,Team_1,535,383,6.46,0.06,0.27
13704,17928,Team_1,405,311,6.81,0.06,24.59
13704,18033,Team_1,779,231,6.81,0.06,26.89
13704,18139,Team_2,923,239,10.77,0.1,23.55
13704,18227,Team_1,291,81,19.27,0.18,15.67
13704,18228,Team_2,327,256,4.82,0.04,18.29
13704,18094,Team_1,260,255,4.82,0.04,23.79
13704,18284,Team_2,699,460,4.82,0.04,25.67
13704,18307,Team_1,1246,185,2.15,0.02,21.68
13704,18562,Team_2,977,406,6.46,0.06,13.54
13704,18548,Umpire,596,563,6.46,0.06,7.79
13704,18618,Team_1,1098,351,4.31,0.04,7.92
13704,18643,Team_1,447,451,8.88,0.08,4.73
13704,18646,Team_2,564,452,7.77,0.07,6.55
13704,18726,Team_1,665,345,4.31,0.04,0.93
13704,18731,Team_2,626,391,4.82,0.04,0.16
13704,18738,Umpire,513,405,4.82,0.04,0.53
13704,18732,Team_1,575,384,4.31,0.04,0.39
13704,18727,Team_1,532,386,9.14,0.08,0.36
13705,17928,Team_1,405,310,2.15,0.02,24.61
13705,18033,Team_1,780,230,3.05,0.03,26.91
13705,18139,Team_2,924,237,4.82,0.04,23.6
13705,18227,Team_1,291,80,2.15,0.02,15.69
13705,18228,Team_2,328,255,3.05,0.03,18.32
13705,18094,Team_1,261,255,2.15,0.02,23.81
13705,18284,Team_2,699,460,0.0,0.0,25.67
13705,18307,Team_1,1246,184,2.15,0.02,21.7
13705,18562,Team_2,979,406,4.31,0.04,13.58
13705,18548,Umpire,594,563,4.31,0.04,7.83
13705,18618,Team_1,1098,350,2.15,0.02,7.94
13705,18643,Team_1,446,451,2.15,0.02,4.75
13705,18646,Team_2,563,451,3.05,0.03,6.58
13705,18726,Team_1,664,344,3.05,0.03,0.96
13705,18731,Team_2,625,390,3.05,0.03,0.19
13705,18738,Umpire,512,404,3.05,0.03,0.56
13705,18732,Team_1,575,384,0.0,0.0,0.39
13705,18727,Team_1,532,387,2.15,0.02,0.38
13706,17928,Team_1,405,308,4.31,0.04,24.65
13706,18033,Team_1,780,228,4.31,0.04,26.95
13706,18139,Team_2,926,235,6.09,0.06,23.66
13706,18227,Team_1,293,79,4.82,0.04,15.73
13706,18228,Team_2,329,254,3.05,0.03,18.34
13706,18094,Team_1,262,254,3.05,0.03,23.84
13706,18284,Team_2,700,460,2.15,0.02,25.69
13706,18307,Team_1,1248,182,6.09,0.06,21.76
13706,18562,Team_2,981,407,4.82,0.04,13.62
13706,18548,Umpire,592,564,4.82,0.04,7.87
13706,18618,Team_1,1098,350,0.0,0.0,7.94
13706,18643,Team_1,443,451,6.46,0.06,4.81
13706,18646,Team_2,559,452,8.88,0.08,6.67
13706,18726,Team_1,666,345,4.82,0.04,1.0
13706,18731,Team_2,625,388,4.31,0.04,0.23
13706,18738,Umpire,512,405,2.15,0.02,0.58
13706,18732,Team_1,574,382,4.82,0.04,0.43
13707,17928,Team_1,404,307,3.05,0.03,24.68
13707,18033,Team_1,782,227,4.82,0.04,27.0
13707,18139,Team_2,929,233,7.77,0.07,23.73
13707,18227,Team_1,295,77,6.09,0.06,15.79
13707,18228,Team_2,331,253,4.82,0.04,18.39
13707,18094,Team_1,264,253,4.82,0.04,23.88
13707,18284,Team_2,702,459,4.82,0.04,25.74
13707,18307,Team_1,1250,180,6.09,0.06,21.81
13707,18562,Team_2,985,407,8.62,0.08,13.7
13707,18548,Umpire,589,563,6.81,0.06,7.93
13707,18618,Team_1,1099,348,4.82,0.04,7.99
13707,18643,Team_1,440,450,6.81,0.06,4.87
13707,18646,Team_2,556,449,9.14,0.08,6.75
13707,18726,Team_1,667,345,2.15,0.02,1.02
13707,18731,Team_2,625,385,6.46,0.06,0.29
13707,18738,Umpire,505,401,17.37,0.16,0.74
13707,18732,Team_1,574,380,4.31,0.04,0.47
13707,18727,Team_1,522,398,32.03,0.3,0.67
13708,17928,Team_1,403,305,4.82,0.04,24.73
13708,18033,Team_1,785,225,7.77,0.07,27.07
13708,18139,Team_2,933,230,10.77,0.1,23.83
13708,18227,Team_1,297,76,4.82,0.04,15.83
13708,18228,Team_2,334,252,6.81,0.06,18.45
13708,18094,Team_1,266,249,9.64,0.09,23.97
13708,18284,Team_2,703,459,2.15,0.02,25.76
13708,18307,Team_1,1252,179,4.82,0.04,21.86
13708,18562,Team_2,990,410,12.56,0.12,13.82
13708,18548,Umpire,587,561,6.09,0.06,7.99
13708,18618,Team_1,1101,347,4.82,0.04,8.03
13708,18643,Team_1,438,449,4.82,0.04,4.91
13708,18646,Team_2,553,455,14.45,0.13,6.88
13708,18726,Team_1,669,343,6.09,0.06,1.08
13708,18731,Team_2,626,385,2.15,0.02,0.31
13708,18732,Team_1,576,376,9.64,0.09,0.56
13708,18727,Team_1,520,400,6.09,0.06,0.73
13709,17928,Team_1,404,302,6.81,0.06,24.79
13709,18033,Team_1,787,221,9.64,0.09,27.16
13709,18139,Team_2,940,228,15.68,0.15,23.97
13709,18228,Team_2,339,250,11.6,0.11,18.56
13709,18094,Team_1,270,248,8.88,0.08,24.06
13709,18284,Team_2,705,459,4.31,0.04,25.8
13709,18307,Team_1,1256,178,8.88,0.08,21.94
13709,18562,Team_2,996,411,13.11,0.12,13.94
13709,18548,Umpire,586,563,4.82,0.04,8.03
13709,18618,Team_1,1105,346,8.88,0.08,8.12
13709,18643,Team_1,437,448,3.05,0.03,4.94
13709,18646,Team_2,555,460,11.6,0.11,6.99
13709,18726,Team_1,674,343,10.77,0.1,1.18
13709,18731,Team_2,628,383,6.09,0.06,0.36
13709,18732,Team_1,579,373,9.14,0.08,0.64
13709,18727,Team_1,517,399,6.81,0.06,0.79
13710,17928,Team_1,406,301,4.82,0.04,24.83
13710,18033,Team_1,792,218,12.56,0.12,27.28
13710,18139,Team_2,946,226,13.63,0.13,24.1
13710,18228,Team_2,344,248,11.6,0.11,18.67
13710,18094,Team_1,274,246,9.64,0.09,24.15
13710,18284,Team_2,706,460,3.05,0.03,25.82
13710,18307,Team_1,1261,177,10.99,0.1,22.04
13710,18562,Team_2,1004,411,17.24,0.16,14.1
13710,18548,Umpire,587,565,4.82,0.04,8.08
13710,18618,Team_1,1108,343,9.14,0.08,8.2
13710,18643,Team_1,438,446,4.82,0.04,4.99
13710,18646,Team_2,556,461,3.05,0.03,7.02
13710,18726,Team_1,679,342,10.99,0.1,1.28
13710,18731,Team_2,633,380,12.56,0.12,0.48
13710,18732,Team_1,582,370,9.14,0.08,0.73
13710,18727,Team_1,514,398,6.81,0.06,0.86
13711,17928,Team_1,407,300,3.05,0.03,24.86
13711,18033,Team_1,793,217,3.05,0.03,27.31
13711,18139,Team_2,948,225,4.82,0.04,24.14
13711,18228,Team_2,346,247,4.82,0.04,18.71
13711,18094,Team_1,276,245,4.82,0.04,24.19
13711,18284,Team_2,707,460,2.15,0.02,25.84
13711,18307,Team_1,1263,176,4.82,0.04,22.09
13711,18562,Team_2,1007,411,6.46,0.06,14.16
13711,18548,Umpire,587,566,2.15,0.02,8.1
13711,18618,Team_1,1109,343,2.15,0.02,8.22
13711,18643,Team_1,438,446,0.0,0.0,4.99
13711,18646,Team_2,556,462,2.15,0.02,7.04
13711,18726,Team_1,682,342,6.46,0.06,1.34
13711,18731,Team_2,635,379,4.82,0.04,0.52
13711,18732,Team_1,583,368,4.82,0.04,0.77
13711,18727,Team_1,513,398,2.15,0.02,0.88
13712,17928,Team_1,409,299,4.82,0.04,24.91
13712,18033,Team_1,798,216,10.99,0.1,27.41
13712,18139,Team_2,953,223,11.6,0.11,24.25
13712,18228,Team_2,351,247,10.77,0.1,18.81
13712,18094,Team_1,281,245,10.77,0.1,24.29
13712,18284,Team_2,708,457,6.81,0.06,25.91
13712,18307,Team_1,1264,175,3.05,0.03,22.12
13712,18562,Team_2,1012,409,11.6,0.11,14.27
13712,18548,Umpire,588,566,2.15,0.02,8.12
13712,18618,Team_1,1114,343,10.77,0.1,8.32
13712,18643,Team_1,439,442,8.88,0.08,5.07
13712,18646,Team_2,556,463,2.15,0.02,7.06
13712,18726,Team_1,685,342,6.46,0.06,1.4
13712,18731,Team_2,637,375,9.64,0.09,0.61
13712,18732,Team_1,585,365,7.77,0.07,0.85
13712,18727,Team_1,513,397,2.15,0.02,0.9
13713,17928,Team_1,412,300,6.81,0.06,24.97
13713,18033,Team_1,803,214,11.6,0.11,27.52
13713,18139,Team_2,959,223,12.93,0.12,24.37
13713,18228,Team_2,357,247,12.93,0.12,18.93
13713,18094,Team_1,286,245,10.77,0.1,24.39
13713,18284,Team_2,712,456,8.88,0.08,25.99
13713,18307,Team_1,1266,174,4.82,0.04,22.16
13713,18562,Team_2,1020,409,17.24,0.16,14.43
13713,18548,Umpire,589,566,2.15,0.02,8.14
13713,18618,Team_1,1118,343,8.62,0.08,8.4
13713,18643,Team_1,439,441,2.15,0.02,5.09
13713,18646,Team_2,555,462,3.05,0.03,7.09
13713,18726,Team_1,690,336,16.83,0.16,1.56
13713,18731,Team_2,641,375,8.62,0.08,0.69
13713,18732,Team_1,589,362,10.77,0.1,0.95
13713,18727,Team_1,518,400,12.56,0.12,1.01
13713,18738,Umpire,489,401,34.47,0.32,1.06
13714,17928,Team_1,416,300,8.62,0.08,25.05
13714,18033,Team_1,809,213,13.11,0.12,27.64
13714,18139,Team_2,966,223,15.08,0.14,24.51
13714,18228,Team_2,364,248,15.23,0.14,19.07
13714,18094,Team_1,292,245,12.93,0.12,24.51
13714,18284,Team_2,715,454,7.77,0.07,26.06
13714,18307,Team_1,1267,174,2.15,0.02,22.18
13714,18562,Team_2,1027,409,15.08,0.14,14.57
13714,18548,Umpire,592,568,7.77,0.07,8.21
13714,18618,Team_1,1122,343,8.62,0.08,8.48
13714,18643,Team_1,439,438,6.46,0.06,5.15
13714,18646,Team_2,554,465,6.81,0.06,7.15
13714,18726,Team_1,695,334,11.6,0.11,1.66
13714,18731,Team_2,646,375,10.77,0.1,0.79
13714,18732,Team_1,595,360,13.63,0.13,1.07
13714,18738,Umpire,490,404,6.81,0.06,1.13
13715,17928,Team_1,421,301,10.99,0.1,25.15
13715,18033,Team_1,816,213,15.08,0.14,27.78
13715,18139,Team_2,972,225,13.63,0.13,24.64
13715,18228,Team_2,372,248,17.24,0.16,19.23
13715,18094,Team_1,297,247,11.6,0.11,24.62
13715,18284,Team_2,720,454,10.77,0.1,26.16
13715,18562,Team_2,1035,410,17.37,0.16,14.73
13715,18548,Umpire,596,568,8.62,0.08,8.29
13715,18618,Team_1,1128,343,12.93,0.12,8.6
13715,18643,Team_1,440,438,2.15,0.02,5.17
13715,18646,Team_2,553,470,10.99,0.1,7.25
13715,18726,Team_1,701,333,13.11,0.12,1.79
13715,18731,Team_2,650,377,9.64,0.09,0.88
13715,18732,Team_1,599,360,8.62,0.08,1.15
13715,18738,Umpire,492,403,4.82,0.04,1.17
13716,17928,Team_1,429,303,17.77,0.16,25.32
13716,18033,Team_1,825,213,19.39,0.18,27.96
13716,18139,Team_2,981,227,19.86,0.18,24.82
13716,18228,Team_2,382,250,21.97,0.2,19.44
13716,18094,Team_1,306,249,19.86,0.18,24.8
13716,18284,Team_2,726,456,13.63,0.13,26.29
13716,18562,Team_2,1046,413,24.56,0.23,14.96
13716,18548,Umpire,601,573,15.23,0.14,8.43
13716,18618,Team_1,1136,344,17.37,0.16,8.76
13716,18643,Team_1,444,441,10.77,0.1,5.27
13716,18646,Team_2,553,474,8.62,0.08,7.33
13716,18726,Team_1,709,334,17.37,0.16,1.95
13716,18731,Team_2,658,376,17.37,0.16,1.04
13716,18732,Team_1,606,362,15.68,0.15,1.3
13716,18738,Umpire,496,401,9.64,0.09,1.26
13717,17928,Team_1,431,304,4.82,0.04,25.36
13717,18033,Team_1,829,213,8.62,0.08,28.04
13717,18139,Team_2,984,227,6.46,0.06,24.88
13717,18228,Team_2,385,251,6.81,0.06,19.5
13717,18094,Team_1,309,250,6.81,0.06,24.87
13717,18284,Team_2,728,457,4.82,0.04,26.33
13717,18562,Team_2,1050,413,8.62,0.08,15.04
13717,18548,Umpire,603,574,4.82,0.04,8.48
13717,18618,Team_1,1139,344,6.46,0.06,8.82
13717,18643,Team_1,445,442,3.05,0.03,5.3
13717,18646,Team_2,553,476,4.31,0.04,7.37
13717,18726,Team_1,712,334,6.46,0.06,2.01
13717,18731,Team_2,660,376,4.31,0.04,1.08
13717,18732,Team_1,609,363,6.81,0.06,1.36
13717,18738,Umpire,499,400,6.81,0.06,1.32
13718,18139,Team_2,1002,230,39.32,0.36,25.25
13718,18094,Team_1,323,254,31.37,0.29,25.16
13718,18284,Team_2,740,462,28.01,0.26,26.59
13718,18562,Team_2,1068,421,0,0,15.04
13718,18548,Umpire,615,579,28.01,0.26,8.74
13718,18643,Team_1,455,448,25.13,0.23,5.53
13718,18646,Team_2,561,481,20.33,0.19,7.56
13718,18732,Team_1,620,365,24.09,0.22,1.59
13718,18713,Team_1,735,339,0,0,0.91
13718,18727,Team_1,509,400,19.39,0.18,1.19
13719,18139,Team_2,1008,231,13.11,0.12,25.37
13719,18094,Team_1,328,256,11.6,0.11,25.27
13719,18284,Team_2,744,463,8.88,0.08,26.68
13719,18562,Team_2,1075,424,16.41,0.15,15.19
13719,18548,Umpire,620,581,11.6,0.11,8.85
13719,18643,Team_1,458,451,9.14,0.08,5.62
13719,18646,Team_2,564,483,7.77,0.07,7.63
13719,18732,Team_1,625,366,10.99,0.1,1.69
13719,18713,Team_1,736,339,2.15,0.02,0.93
13719,18727,Team_1,508,400,2.15,0.02,1.21
13719,17928,Team_1,449,309,0,0,25.36
13719,18033,Team_1,850,219,0,0,28.04
13719,18228,Team_2,406,260,0,0,19.5
13719,18618,Team_1,1160,353,0,0,8.82
13719,18731,Team_2,678,383,0,0,1.08
13720,18139,Team_2,1022,235,31.37,0.29,25.66
13720,18094,Team_1,341,259,28.74,0.27,25.53
13720,18284,Team_2,754,464,21.65,0.2,26.88
13720,18562,Team_2,1090,431,35.66,0.33,15.52
13720,18548,Umpire,627,586,18.53,0.17,9.02
13720,18643,Team_1,468,453,21.97,0.2,5.82
13720,18646,Team_2,572,485,17.77,0.16,7.8
13720,18713,Team_1,746,341,21.97,0.2,1.14
13720,17928,Team_1,463,313,31.37,0.29,25.65
13720,18033,Team_1,865,224,34.07,0.32,28.35
13720,18228,Team_2,421,266,34.81,0.32,19.82
13720,18618,Team_1,1175,358,34.07,0.32,9.14
13720,18731,Team_2,691,389,30.85,0.29,1.37
13720,18546,Team_2,639,371,0,0,11.49
13721,18139,Team_2,1038,238,35.07,0.33,25.99
13721,18094,Team_1,356,262,32.96,0.31,25.84
13721,18284,Team_2,767,467,28.74,0.27,27.14
13721,18562,Team_2,1107,436,38.18,0.35,15.88
13721,18548,Umpire,636,592,23.3,0.22,9.23
13721,18643,Team_1,476,453,17.24,0.16,5.98
13721,18646,Team_2,580,486,17.37,0.16,7.96
13721,18713,Team_1,761,341,32.32,0.3,1.44
13721,17928,Team_1,478,316,32.96,0.31,25.96
13721,18033,Team_1,882,227,37.19,0.35,28.7
13721,18228,Team_2,437,269,35.07,0.33,20.15
13721,18618,Team_1,1192,363,38.18,0.35,9.49
13721,18731,Team_2,706,392,32.96,0.31,1.68
13721,18778,Team_2,567,381,0,0,0
13721,18546,Team_2,647,367,19.27,0.18,11.67
13722,18139,Team_2,1056,241,39.32,0.36,26.35
13722,18094,Team_1,372,264,34.74,0.32,26.16
13722,18284,Team_2,777,467,21.54,0.2,27.34
13722,18562,Team_2,1125,442,0,0,15.88
13722,18548,Umpire,646,597,24.09,0.22,9.46
13722,18643,Team_1,485,453,19.39,0.18,6.16
13722,18646,Team_2,587,488,15.68,0.15,8.11
13722,18713,Team_1,776,342,32.39,0.3,1.74
13722,17928,Team_1,493,319,32.96,0.31,26.26
13722,18033,Team_1,900,229,39.02,0.36,29.06
13722,18228,Team_2,452,267,32.6,0.3,20.45
13722,18618,Team_1,1211,367,0,0,9.49
13722,18731,Team_2,721,395,32.96,0.31,1.98
13722,18778,Team_2,576,381,19.39,0.18,0.18
13722,18546,Team_2,660,369,28.34,0.26,11.93
13723,18139,Team_2,1073,244,37.19,0.35,26.7
13723,18094,Team_1,388,266,34.74,0.32,26.48
13723,18284,Team_2,788,465,24.09,0.22,27.57
13723,18562,Team_2,1142,444,36.88,0.34,16.22
13723,18548,Umpire,654,599,17.77,0.16,9.62
13723,18643,Team_1,492,455,15.68,0.15,6.31
13723,18646,Team_2,593,488,12.93,0.12,8.23
13723,18713,Team_1,792,341,34.54,0.32,2.06
13723,17928,Team_1,508,321,32.6,0.3,26.57
13723,18033,Team_1,916,229,34.47,0.32,29.38
13723,18228,Team_2,467,264,32.96,0.31,20.76
13723,18618,Team_1,1228,370,37.19,0.35,9.84
13723,18731,Team_2,735,392,30.85,0.29,2.27
13723,18778,Team_2,586,374,26.3,0.24,0.42
13723,18546,Team_2,671,373,25.22,0.23,12.17
13724,18139,Team_2,1079,245,13.11,0.12,26.82
13724,18094,Team_1,393,267,10.99,0.1,26.58
13724,18284,Team_2,792,464,8.88,0.08,27.65
13724,18562,Team_2,1148,445,13.11,0.12,16.34
13724,18548,Umpire,657,600,6.81,0.06,9.69
13724,18643,Team_1,494,456,4.82,0.04,6.35
13724,18646,Team_2,596,488,6.46,0.06,8.29
13724,18713,Team_1,798,341,12.93,0.12,2.18
13724,17928,Team_1,513,321,10.77,0.1,26.67
13724,18033,Team_1,921,229,10.77,0.1,29.48
13724,18228,Team_2,472,263,10.99,0.1,20.86
13724,18618,Team_1,1233,371,10.99,0.1,9.94
13724,18731,Team_2,740,391,10.99,0.1,2.37
13724,18778,Team_2,589,372,7.77,0.07,0.5
13724,18546,Team_2,676,375,11.6,0.11,12.28
13724,18790,Team_1,445,86,0,0,0
13724,18791,Team_1,561,408,0,0,0
13725,18139,Team_2,1091,245,25.85,0.24,27.06
13725,18094,Team_1,403,267,21.54,0.2,26.78
13725,18284,Team_2,801,469,22.18,0.21,27.86
13725,18562,Team_2,1160,447,26.21,0.24,16.58
13725,18548,Umpire,663,600,12.93,0.12,9.81
13725,18643,Team_1,499,457,10.99,0.1,6.45
13725,18646,Team_2,603,490,15.68,0.15,8.43
13725,18713,Team_1,809,342,23.8,0.22,2.4
13725,17928,Team_1,520,322,15.23,0.14,26.81
13725,18033,Team_1,933,230,25.94,0.24,29.72
13725,18228,Team_2,482,265,21.97,0.2,21.06
13725,18618,Team_1,1245,373,26.21,0.24,10.18
13725,18731,Team_2,749,394,20.44,0.19,2.56
13725,18778,Team_2,595,371,13.11,0.12,0.62
13725,18546,Team_2,686,376,21.65,0.2,12.48
13725,18790,Team_1,455,86,21.54,0.2,0.2
13726,18139,Team_2,1105,245,30.16,0.28,27.34
13726,18094,Team_1,414,268,23.8,0.22,27.01
13726,18284,Team_2,809,469,17.24,0.16,28.02
13726,18562,Team_2,1175,449,32.6,0.3,16.89
13726,18548,Umpire,669,601,13.11,0.12,9.93
13726,18643,Team_1,505,457,12.93,0.12,6.57
13726,18646,Team_2,608,488,11.6,0.11,8.54
13726,18713,Team_1,821,342,25.85,0.24,2.64
13726,17928,Team_1,529,321,19.51,0.18,26.99
13726,18033,Team_1,946,230,28.01,0.26,29.98
13726,18228,Team_2,493,268,24.56,0.23,21.29
13726,18618,Team_1,1258,374,28.09,0.26,10.44
13726,18731,Team_2,761,396,26.21,0.24,2.8
13726,18778,Team_2,605,370,21.65,0.2,0.82
13726,18546,Team_2,695,375,19.51,0.18,12.66
13726,18790,Team_1,470,86,32.32,0.3,0.5
13727,18139,Team_2,1117,244,25.94,0.24,27.58
13727,18094,Team_1,423,269,19.51,0.18,27.19
13727,18284,Team_2,817,469,17.24,0.16,28.18
13727,18562,Team_2,1188,451,28.34,0.26,17.15
13727,18548,Umpire,674,604,12.56,0.12,10.04
13727,18643,Team_1,511,456,13.11,0.12,6.69
13727,18646,Team_2,612,489,8.88,0.08,8.62
13727,18713,Team_1,835,343,30.24,0.28,2.92
13727,17928,Team_1,540,322,23.8,0.22,27.21
13727,18033,Team_1,958,229,25.94,0.24,30.22
13727,18228,Team_2,503,267,21.65,0.2,21.49
13727,18618,Team_1,1263,379,15.23,0.14,10.58
13727,18731,Team_2,770,393,20.44,0.19,2.99
13727,18778,Team_2,614,384,35.86,0.33,1.15
13727,18546,Team_2,702,376,15.23,0.14,12.8
13727,18790,Team_1,484,87,30.24,0.28,0.78
13727,18791,Team_1,565,417,21.22,0.2,0.2
13728,18139,Team_2,1129,245,25.94,0.24,27.82
13728,18094,Team_1,433,270,21.65,0.2,27.39
13728,18284,Team_2,822,468,10.99,0.1,28.28
13728,18562,Team_2,1202,454,30.85,0.29,17.44
13728,18548,Umpire,679,607,12.56,0.12,10.16
13728,18643,Team_1,516,453,12.56,0.12,6.81
13728,18646,Team_2,617,491,11.6,0.11,8.73
13728,18713,Team_1,846,345,24.09,0.22,3.14
13728,17928,Team_1,547,322,15.08,0.14,27.35
13728,18033,Team_1,970,229,25.85,0.24,30.46
13728,18228,Team_2,512,274,24.56,0.23,21.72
13728,18731,Team_2,779,391,19.86,0.18,3.18
13728,18778,Team_2,622,395,29.3,0.27,1.42
13728,18546,Team_2,709,375,15.23,0.14,12.94
13728,18790,Team_1,496,87,25.85,0.24,1.02
13728,18794,Team_2,12,192,0,0,0
13728,18791,Team_1,569,415,9.64,0.09,0.29
13729,18139,Team_2,1133,245,8.62,0.08,27.9
13729,18094,Team_1,437,270,8.62,0.08,27.47
13729,18284,Team_2,824,467,4.82,0.04,28.32
13729,18562,Team_2,1206,454,8.62,0.08,17.52
13729,18548,Umpire,680,608,3.05,0.03,10.19
13729,18643,Team_1,517,452,3.05,0.03,6.84
13729,18646,Team_2,618,491,2.15,0.02,8.75
13729,18713,Team_1,850,345,8.62,0.08,3.22
13729,17928,Team_1,549,321,4.82,0.04,27.4
13729,18033,Team_1,974,229,8.62,0.08,30.54
13729,18228,Team_2,515,277,9.14,0.08,21.81
13729,18731,Team_2,782,390,6.81,0.06,3.24
13729,18778,Team_2,625,400,12.56,0.12,1.54
13729,18546,Team_2,711,375,4.31,0.04,12.98
13729,18790,Team_1,499,87,6.46,0.06,1.08
13729,18794,Team_2,13,192,2.15,0.02,0.02
13729,18791,Team_1,574,420,15.23,0.14,0.43
13730,18139,Team_2,1143,246,21.65,0.2,28.1
13730,18094,Team_1,444,271,15.23,0.14,27.61
13730,18284,Team_2,828,468,8.88,0.08,28.4
13730,18562,Team_2,1216,456,21.97,0.2,17.72
13730,18548,Umpire,684,611,10.77,0.1,10.29
13730,18643,Team_1,520,451,6.81,0.06,6.9
13730,18646,Team_2,619,490,3.05,0.03,8.78
13730,18713,Team_1,858,346,17.37,0.16,3.38
13730,17928,Team_1,556,324,16.41,0.15,27.55
13730,18033,Team_1,982,229,17.24,0.16,30.7
13730,18228,Team_2,521,283,18.28,0.17,21.98
13730,18731,Team_2,789,392,15.68,0.15,3.39
13730,18778,Team_2,630,402,11.6,0.11,1.65
13730,18546,Team_2,716,377,11.6,0.11,13.09
13730,18790,Team_1,508,86,19.51,0.18,1.26
13730,18794,Team_2,19,190,13.63,0.13,0.15
13731,18139,Team_2,1153,246,21.54,0.2,28.3
13731,18094,Team_1,452,272,17.37,0.16,27.77
13731,18284,Team_2,831,471,9.14,0.08,28.49
13731,18562,Team_2,1226,459,22.49,0.21,17.93
13731,18548,Umpire,688,613,9.64,0.09,10.38
13731,18643,Team_1,521,450,3.05,0.03,6.93
13731,18646,Team_2,623,487,10.77,0.1,8.88
13731,18713,Team_1,868,348,21.97,0.2,3.59
13731,17928,Team_1,562,326,13.63,0.13,27.67
13731,18033,Team_1,993,229,23.7,0.22,30.92
13731,18228,Team_2,528,285,15.68,0.15,22.12
13731,18731,Team_2,796,393,15.23,0.14,3.53
13731,18778,Team_2,634,392,23.2,0.22,1.86
13731,18546,Team_2,723,378,15.23,0.14,13.23
13731,18790,Team_1,518,88,21.97,0.2,1.47
13731,18794,Team_2,30,190,23.7,0.22,0.37
13731,18791,Team_1,576,415,11.6,0.11,0.54
13732,18139,Team_2,1162,248,19.86,0.18,28.49
13732,18094,Team_1,461,273,19.51,0.18,27.95
13732,18284,Team_2,835,473,9.64,0.09,28.58
13732,18562,Team_2,1236,460,21.65,0.2,18.13
13732,18548,Umpire,691,618,12.56,0.12,10.49
13732,18643,Team_1,521,449,2.15,0.02,6.95
13732,18646,Team_2,626,485,7.77,0.07,8.95
13732,18713,Team_1,877,349,19.51,0.18,3.77
13732,17928,Team_1,568,328,13.63,0.13,27.8
13732,18033,Team_1,1003,231,21.97,0.2,31.13
13732,18228,Team_2,536,287,17.77,0.16,22.29
13732,18731,Team_2,804,394,17.37,0.16,3.69
13732,18778,Team_2,635,393,3.05,0.03,1.89
13732,18546,Team_2,727,380,9.64,0.09,13.32
13732,18790,Team_1,526,88,17.24,0.16,1.63
13732,18794,Team_2,41,192,24.09,0.22,0.59
13732,18791,Team_1,581,414,10.99,0.1,0.64
13733,18139,Team_2,1169,249,15.23,0.14,28.63
13733,18094,Team_1,468,274,15.23,0.14,28.09
13733,18284,Team_2,838,474,6.81,0.06,28.64
13733,18562,Team_2,1244,463,18.41,0.17,18.3
13733,18548,Umpire,694,618,6.46,0.06,10.55
13733,18643,Team_1,522,450,3.05,0.03,6.98
13733,18646,Team_2,628,483,6.09,0.06,9.01
13733,18713,Team_1,884,350,15.23,0.14,3.91
13733,17928,Team_1,573,330,11.6,0.11,27.91
13733,18033,Team_1,1011,232,17.37,0.16,31.29
13733,18228,Team_2,542,287,12.93,0.12,22.41
13733,18731,Team_2,810,393,13.11,0.12,3.81
13733,18778,Team_2,632,401,18.41,0.17,2.06
13733,18546,Team_2,732,382,11.6,0.11,13.43
13733,18790,Team_1,534,90,17.77,0.16,1.79
13733,18794,Team_2,51,191,21.65,0.2,0.79
13733,18791,Team_1,584,419,12.56,0.12,0.75
13734,18139,Team_2,1177,251,17.77,0.16,28.79
13734,18094,Team_1,475,278,17.37,0.16,28.25
13734,18284,Team_2,840,476,6.09,0.06,28.7
13734,18562,Team_2,1252,467,19.27,0.18,18.48
13734,18548,Umpire,693,621,6.81,0.06,10.62
13734,18643,Team_1,524,453,7.77,0.07,7.05
13734,18646,Team_2,630,483,4.31,0.04,9.05
13734,18713,Team_1,892,351,17.37,0.16,4.07
13734,17928,Team_1,578,334,13.8,0.13,28.04
13734,18033,Team_1,1019,234,17.77,0.16,31.45
13734,18228,Team_2,548,285,13.63,0.13,22.53
